spec,iso,country,income_group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
ctrl,KGZ,Kyrgyzstan,Low income,"L(dy, 1)",-0.13429844889987536,0.20014631398592408,-0.6710013600816067,0.5089027927747354,-0.5265852243122866,0.25798832651253584
ctrl,KGZ,Kyrgyzstan,Low income,dd,-0.024460256944969814,0.031069583070980945,-0.7872734207307643,0.4391597747013769,-0.08535663976409247,0.03643612587415283
ctrl,KGZ,Kyrgyzstan,Low income,d_inf,1.5501355334346725e-4,0.0022712734351624806,0.06824962197137573,0.9461767991422124,-0.004296682379574994,0.004606709486261929
ctrl,KGZ,Kyrgyzstan,Low income,d_gov,-0.04114128225101967,0.09269238481208385,-0.44384748902971677,0.6613005048710603,-0.222818356482704,0.14053579198066465
ctrl,KGZ,Kyrgyzstan,Low income,d_log_gdp,-0.08649996825888559,0.0317961346958482,-2.7204554605871754,0.012198603800143143,-0.14882039226274807,-0.024179544255023118
ctrl,KHM,Cambodia,Low income,(Intercept),-0.0020284080207768566,0.004389249091507736,-0.46213098835092203,0.6483291343277378,-0.010631336240132018,0.006574520198578305
ctrl,KHM,Cambodia,Low income,"L(dy, 1)",-0.05927124660022496,0.2059793674034012,-0.287753318924147,0.7761124919861759,-0.4629908067108913,0.34444831351044136
ctrl,KHM,Cambodia,Low income,dd,-0.06917649316486858,0.06369087133236279,-1.0861288551679529,0.28867474439535834,-0.19401060097629963,0.05565761464656248
ctrl,KHM,Cambodia,Low income,d_inf,-0.0035277119507717424,0.013698705414233459,-0.2575215572638214,0.7990662194672422,-0.03037717456266932,0.023321750661125837
ctrl,KHM,Cambodia,Low income,d_gov,0.3409101002082388,0.3285886266373399,1.0374981742277343,0.3102888781958612,-0.30312360800094734,0.9849438084174249
ctrl,KHM,Cambodia,Low income,d_log_gdp,-0.04572193227544241,0.05663877600285325,-0.8072549497386581,0.4277893872586104,-0.15673393324103477,0.06529006869014994
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,(Intercept),-2.947749713796717e-4,2.684388649618261e-4,-1.098108395822605,0.2840305278863299,-8.209151467048508e-4,2.3136520394550738e-4
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,"L(dy, 1)",0.9703196035809442,0.10074103345410451,9.631821019813156,2.378269591572057e-9,0.7728671780108993,1.167772029150989
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,dd,3.236414683455966e-4,5.148672413197486e-4,0.628592076505029,0.5360884639623663,-6.854983246411105e-4,0.0013327812613323038
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_inf,-0.006352568822020037,0.004062491584876227,-1.5637124875948716,0.1321566168386403,-0.014315052328377442,0.0016099146843373676
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_gov,0.0036235917069786113,0.0050021264922664455,0.7244102508364947,0.4764479420087835,-0.006180576217863621,0.013427759631820845
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,"L(d_gov, 1)",0.007621315005029539,0.005448322972601333,1.398836861059046,0.1758022592763695,-0.0030573980212690727,0.01830002803132815
ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_log_gdp,-6.340921661051975e-4,0.0016370164904388883,-0.38734623005245095,0.7022218402346565,-0.0038426444873654185,0.0025744601551550236
ctrl,KWT,Kuwait,High income,(Intercept),-0.004573665688557389,0.003351481277249429,-1.3646699206122406,0.1855602803688231,-0.01114256899196627,0.0019952376148514913
ctrl,KWT,Kuwait,High income,"L(dy, 1)",-0.2031345577420465,0.24828613137746,-0.8181470169722397,0.42166896403178156,-0.689775375241868,0.2835062597577751
ctrl,KWT,Kuwait,High income,dd,-1.3998690595629266e-4,0.013644848789794571,-0.010259322628843893,0.9919028592047092,-0.026883890533953653,0.026603916722041064
ctrl,KWT,Kuwait,High income,d_inf,-1.9267209067956852e-5,0.023244805447836827,-8.288823544337244e-4,0.9993457950955578,-0.04557908588682814,0.04554055146869223
ctrl,KWT,Kuwait,High income,d_gov,0.00952722162085433,0.011769816864379546,0.809462180306963,0.4265446716121172,-0.01354161943332958,0.03259606267503824
ctrl,KWT,Kuwait,High income,d_log_gdp,0.032966984893605555,0.03171171638178334,1.0395837455377628,0.3093391215784345,-0.029187979214689797,0.09512194900190091
ctrl,LAO,Lao PDR,Low income,(Intercept),1.7930961015315568e-4,8.29349581148325e-4,0.2162051012371429,0.8309142289888239,-0.0014462155688975613,0.0018048347892038728
ctrl,LAO,Lao PDR,Low income,"L(dy, 1)",0.6988973591268134,0.18484199188601563,3.781052952284751,0.0010952942624613494,0.33660705503022276,1.061187663223404
ctrl,LAO,Lao PDR,Low income,dd,-0.00310928705394006,0.002052639380724833,-1.5147751149751891,0.14473683693927994,-0.007132460240160732,9.138861322806123e-4
ctrl,LAO,Lao PDR,Low income,"L(dd, 1)",-0.0035897361154480405,0.0028454295742816093,-1.2615796742586214,0.22093404500295657,-0.009166778081039995,0.0019873058501439136
ctrl,LAO,Lao PDR,Low income,d_inf,4.556362055771266e-4,0.0033647925421688173,0.13541286717291665,0.8935750485184448,-0.006139357177073756,0.007050629588228008
ctrl,LAO,Lao PDR,Low income,d_gov,0.02400515532553045,0.022644406828336662,1.0600920354200216,0.30114383197682654,-0.02037788205800941,0.06838819270907032
ctrl,LAO,Lao PDR,Low income,"L(d_gov, 1)",0.035327818832350096,0.020800958620177612,1.6983745546265812,0.10420672093719922,-0.005442060063198022,0.0760976977278982
ctrl,LAO,Lao PDR,Low income,d_log_gdp,-0.004430294247138193,0.010702848982476245,-0.41393597670974386,0.6831181155655432,-0.025407878252791633,0.016547289758515247
ctrl,LBN,Lebanon,Upper middle income,(Intercept),7.87557043165298e-4,0.0022124867636554827,0.35596011515300185,0.725114700828462,-0.0035489170135994475,0.005124031099930044
ctrl,LBN,Lebanon,Upper middle income,"L(dy, 1)",0.009594781163108513,0.2090798258361855,0.04589051633621526,0.9637936400622316,-0.4002016774758151,0.41939123980203213
ctrl,LBN,Lebanon,Upper middle income,dd,-0.012094453403232995,0.018983253424393418,-0.637111728577129,0.5303432867832989,-0.04930163011504409,0.025112723308578104
ctrl,LBN,Lebanon,Upper middle income,d_inf,-0.0035339899571867656,0.012357532515275129,-0.2859786088216564,0.777454438375653,-0.02775475368712602,0.02068677377275249
ctrl,LBN,Lebanon,Upper middle income,d_gov,0.0012225467508966234,0.050734622679192216,0.024096892542733474,0.9809831693359193,-0.09821731370032011,0.10066240720211336
ctrl,LBN,Lebanon,Upper middle income,d_log_gdp,7.196783201299932e-4,0.015907363211461616,0.04524183615870722,0.9643050640958375,-0.030458753574334776,0.03189811021459476
ctrl,LCA,Saint Lucia,Upper middle income,(Intercept),-2.566140375457888e-4,2.882946865134724e-4,-0.8901101877706542,0.382623070515564,-8.216716231121947e-4,3.084435480206171e-4
ctrl,LCA,Saint Lucia,Upper middle income,"L(dy, 1)",0.9300664310897806,0.08925602450767244,10.420209013564481,3.4964186623606724e-10,0.7551246230547426,1.1050082391248186
ctrl,LCA,Saint Lucia,Upper middle income,dd,-7.821145457405222e-4,0.0022713155319319662,-0.34434429507698594,0.7337159434977372,-0.005233892988327176,0.0036696638968461317
ctrl,LCA,Saint Lucia,Upper middle income,d_inf,0.005288985101904762,0.0054660372309943495,0.967608685852771,0.3433052636520241,-0.005424447870844163,0.016002418074653687
ctrl,LCA,Saint Lucia,Upper middle income,d_gov,-3.2125876791332504e-4,0.009233724066065778,-0.03479189605567281,0.9725458733454937,-0.01841935793740225,0.0177768404015756
ctrl,LCA,Saint Lucia,Upper middle income,d_log_gdp,-9.50334842598571e-4,0.0017527279896503527,-0.5422032672554918,0.5928935140687046,-0.004385681702313262,0.00248501201711612
ctrl,LKA,Sri Lanka,Lower middle income,(Intercept),0.0011926969798178942,0.0015243152788483867,0.7824476972499884,0.4422926015128681,-0.0017949609667249438,0.004180354926360732
ctrl,LKA,Sri Lanka,Lower middle income,"L(dy, 1)",0.7041388989027001,0.24895357049266995,2.8283944572846864,0.009782953646820624,0.216189900737067,1.1920878970683333
ctrl,LKA,Sri Lanka,Lower middle income,dd,0.01600587815434979,0.01340612822155387,1.1939225024430349,0.2452235734577586,-0.010270133159895795,0.042281889468595374
ctrl,LKA,Sri Lanka,Lower middle income,d_inf,0.028778600047521353,0.0139286192673079,2.0661488045026903,0.05078721981045148,0.0014785062835978718,0.056078693811444834
ctrl,LKA,Sri Lanka,Lower middle income,d_gov,-0.12321144105580797,0.114977493997185,-1.071613554725976,0.2955091727405383,-0.34856732929029055,0.10214444717867463
ctrl,LKA,Sri Lanka,Lower middle income,"L(d_gov, 1)",0.17006956776192228,0.0960474563043612,1.7706826844325285,0.09047010463313622,-0.018183446594625674,0.35832258211847023
ctrl,LKA,Sri Lanka,Lower middle income,d_log_gdp,-0.011545375687386625,0.025815160734477875,-0.44723237659206216,0.6590794865445957,-0.06214309072696326,0.03905233935219001
ctrl,LSO,Lesotho,Lower middle income,(Intercept),-0.0011461660950673497,8.092743467456051e-4,-1.4162886784642468,0.17009261384003183,-0.0027323438146887357,0.00044001162455403623
ctrl,LSO,Lesotho,Lower middle income,"L(dy, 1)",0.7570224221987076,0.11755908486449905,6.439505913739179,1.4303962784374683e-6,0.5266066158642895,0.9874382285331258
ctrl,LSO,Lesotho,Lower middle income,dd,-0.0017592273230245619,0.0038824951235378827,-0.4531177160684968,0.654709783264987,-0.009368917765158812,0.005850463119109688
ctrl,LSO,Lesotho,Lower middle income,d_inf,-0.00709386449555213,0.008362060305171145,-0.8483393131194288,0.4049918139844576,-0.023483502693687573,0.009295773702583315
ctrl,LSO,Lesotho,Lower middle income,d_gov,-0.015599036728936925,0.021651397520817156,-0.7204632732801164,0.4784988158570581,-0.05803577586973856,0.026837702411864704
ctrl,LSO,Lesotho,Lower middle income,d_log_gdp,-0.011332517127043338,0.011073151501149717,-1.0234229275980458,0.3167523159783515,-0.03303589406929679,0.010370859815210107
ctrl,LTU,Lithuania,Upper middle income,(Intercept),0.008309213722960706,0.004175266813344542,1.990103649520956,0.0585950484207097,1.2569076880540424e-4,0.01649273667711601
ctrl,LTU,Lithuania,Upper middle income,"L(dy, 1)",-0.29717228920421923,0.22428863007990543,-1.3249547651985218,0.19819965670308048,-0.7367780041608338,0.14243342575239543
ctrl,LTU,Lithuania,Upper middle income,dd,-0.041286478293591215,0.0267252945219105,-1.5448465220745409,0.13603263594998086,-0.09366805555653579,0.011095098969353366
ctrl,LTU,Lithuania,Upper middle income,d_inf,0.003739364008506451,0.10582280685415656,0.035336087934805846,0.97211663903967,-0.2036733374256404,0.21115206544265328
ctrl,LTU,Lithuania,Upper middle income,d_gov,-0.007994718300056403,0.08606966171781036,-0.09288660069639915,0.9267980205887035,-0.17669125526696472,0.1607018186668519
ctrl,LTU,Lithuania,Upper middle income,d_log_gdp,-0.09776441024873711,0.05115170329591653,-1.9112640234707825,0.06851131337312588,-0.1980217487087335,0.0024929282112592793
ctrl,LUX,Luxembourg,High income,(Intercept),0.006294228381003793,0.00642732624917697,0.9792918761218601,0.33858366127568407,-0.0063033310673830684,0.018891787829390654
ctrl,LUX,Luxembourg,High income,"L(dy, 1)",0.015947343317871385,0.22943044477386812,0.06950840082966954,0.9452425871067269,-0.43373632843891013,0.46563101507465293
ctrl,LUX,Luxembourg,High income,dd,-0.009945185174595892,0.023235141985942603,-0.42802343022533657,0.6729917341622569,-0.05548606346704339,0.035595693117851615
ctrl,LUX,Luxembourg,High income,"L(dd, 1)",-0.03619947007997671,0.0237563314389943,-1.5237819935681607,0.1424817530669559,-0.08276187970040555,0.010362939540452122
ctrl,LUX,Luxembourg,High income,d_inf,-0.08777407766448701,0.16553650445941198,-0.5302400093026515,0.6015079043333191,-0.4122256264049345,0.23667747107596043
ctrl,LUX,Luxembourg,High income,d_gov,-0.5378592708687515,0.6920200874438637,-0.7772307200726777,0.4456904656535954,-1.8942186422587244,0.8185001005212214
ctrl,LUX,Luxembourg,High income,d_log_gdp,-0.06513144232775181,0.12582807571346805,-0.5176224936958203,0.6101317704188834,-0.31175447072614915,0.18149158607064556
ctrl,LUX,Luxembourg,High income,"L(d_log_gdp, 1)",-0.09067838393851117,0.07238365204110522,-1.2527467374403372,0.22406898798973643,-0.23255034193907742,0.05119357406205506
ctrl,LVA,Latvia,High income,(Intercept),0.005576915008951379,0.0030645279882004226,1.8198283815401866,0.08242022741512722,-4.2955984792144956e-4,0.011583389865824207
ctrl,LVA,Latvia,High income,"L(dy, 1)",-0.3313067859658707,0.19967181683010077,-1.6592566303324476,0.11125384913926731,-0.7226635469528682,0.0600499750211268
ctrl,LVA,Latvia,High income,dd,-0.020133623730259242,0.011061834333826025,-1.820098106938065,0.08237781603264663,-0.04181481902455825,0.0015475715640397673
ctrl,LVA,Latvia,High income,d_inf,-0.022436576515311835,0.021501243711073804,-1.0435013349370252,0.3080476601490982,-0.06457901418901649,0.019705861158392818
ctrl,LVA,Latvia,High income,d_gov,0.03927031156680642,0.14714068750607234,0.26688954790418373,0.7920399793757764,-0.24912543594509534,0.3276660590787082
ctrl,LVA,Latvia,High income,"L(d_gov, 1)",0.2517063981981028,0.10957599062868388,2.297094434227394,0.031501562161022005,0.036937456565882404,0.4664753398303232
ctrl,LVA,Latvia,High income,d_log_gdp,-0.01957860825592973,0.05126084891120837,-0.38194077296384366,0.7061697171326982,-0.12004987212189813,0.08089265561003867
ctrl,MAR,Morocco,Lower middle income,(Intercept),-0,0,NA,NA,-0,0
ctrl,MAR,Morocco,Lower middle income,"L(dy, 1)",NA,NA,NA,NA,NA,NA
ctrl,MAR,Morocco,Lower middle income,dd,-0,0,NA,NA,-0,0
ctrl,MAR,Morocco,Lower middle income,"L(dd, 1)",-0,0,NA,NA,-0,0
ctrl,MAR,Morocco,Lower middle income,d_inf,0,0,NA,NA,0,0
ctrl,MAR,Morocco,Lower middle income,"L(d_inf, 1)",0,0,NA,NA,0,0
ctrl,MAR,Morocco,Lower middle income,d_gov,0,0,NA,NA,0,0
ctrl,MAR,Morocco,Lower middle income,"L(d_gov, 1)",0,0,NA,NA,0,0
ctrl,MAR,Morocco,Lower middle income,d_log_gdp,0,0,NA,NA,0,0
ctrl,MAR,Morocco,Lower middle income,"L(d_log_gdp, 1)",-0,0,NA,NA,-0,0
ctrl,MDA,Moldova,Lower middle income,(Intercept),0.002074036499704732,0.0011243987315263156,1.8445738522751,0.08259663487811937,-1.297850140868466e-4,0.004277858013496311
ctrl,MDA,Moldova,Lower middle income,"L(dy, 1)",0.07374782512019344,0.17550075905330287,0.4202137102882549,0.679592749716007,-0.27023366262428017,0.4177293128646671
ctrl,MDA,Moldova,Lower middle income,dd,-0.008935218617012092,0.004817502654518438,-1.8547407770770112,0.08106182941199078,-0.01837752381986823,5.070865858440455e-4
ctrl,MDA,Moldova,Lower middle income,"L(dd, 1)",-0.01833909964787528,0.005068094681462965,-3.618539273733829,0.0021217811591251455,-0.02827256522354269,-0.008405634072207869
ctrl,MDA,Moldova,Lower middle income,d_inf,0.0015627259795255976,0.001345281921889794,1.1616345645456587,0.2614347007543528,-0.0010740265873783984,0.004199478546429594
ctrl,MDA,Moldova,Lower middle income,"L(d_inf, 1)",-0.0029400850893254167,0.0010955626063235027,-2.6836303761697167,0.015702166630943856,-0.005087387797719482,-7.927823809313513e-4
ctrl,MDA,Moldova,Lower middle income,d_gov,0.09302192514740112,0.03340920142744677,2.7843205216806086,0.012717957524969714,0.027539890349605453,0.15850395994519678
ctrl,MDA,Moldova,Lower middle income,"L(d_gov, 1)",-0.07013832232848738,0.03420876488880978,-2.0503026799260655,0.05608234084612059,-0.13718750151055453,-0.003089143146420212
ctrl,MDA,Moldova,Lower middle income,"L(d_gov, 2)",0.08322616185714395,0.023844706596842017,3.490341200850271,0.002802110085528239,0.036490536927333596,0.1299617867869543
ctrl,MDA,Moldova,Lower middle income,d_log_gdp,-0.03840622733735099,0.008901432755996048,-4.314611859700942,4.6996342547534164e-4,-0.055853035539103243,-0.020959419135598734
ctrl,MDA,Moldova,Lower middle income,"L(d_log_gdp, 1)",-0.01592367049903862,0.008899784873157873,-1.7892197087892632,0.09141076297328025,-0.03336724885042805,0.0015199078523508124
ctrl,MDG,Madagascar,Low income,(Intercept),-0.0017435769656722504,0.0027342468550165555,-0.6376808891535484,0.5299792021375077,-0.007102700801504699,0.003615546870160198
ctrl,MDG,Madagascar,Low income,"L(dy, 1)",0.5322560090051763,0.18455292554818578,2.8840291066868358,0.008376647682784651,0.1705322749307322,0.8939797430796205
ctrl,MDG,Madagascar,Low income,dd,-0.010882591819912723,0.014912529623097746,-0.7297616229413469,0.4729034301730324,-0.040111149881184305,0.01834596624135886
ctrl,MDG,Madagascar,Low income,d_inf,-0.008567143512084157,0.027813373035076378,-0.30802245744447626,0.7608374942235157,-0.06308135466083385,0.04594706763666554
ctrl,MDG,Madagascar,Low income,d_gov,0.07943875748031076,0.1446364852230258,0.5492304196815776,0.588140673412834,-0.20404875355681978,0.3629262685174413
ctrl,MDG,Madagascar,Low income,d_log_gdp,0.04255978235193613,0.058738606194312724,0.7245623468004067,0.4760274096767094,-0.07256788578891682,0.15768745049278907
ctrl,MDV,Maldives,Lower middle income,(Intercept),4.692613499976969e-6,0.0010663626227304956,0.004400579502647239,0.996530393355353,-0.002085378127051794,0.0020947633540517483
ctrl,MDV,Maldives,Lower middle income,"L(dy, 1)",0.8703303164926184,0.09746495143697183,8.929674756524548,1.3530036911276842e-8,0.6792990116761536,1.061361621309083
ctrl,MDV,Maldives,Lower middle income,dd,0.0010345045325717084,0.008829481595275383,0.11716480989385235,0.9078427983961248,-0.01627127939416804,0.018340288459311457
ctrl,MDV,Maldives,Lower middle income,d_inf,0.0073723354218340285,0.005493458502903754,1.342020772148753,0.1939201984217705,-0.0033948432438573282,0.018139514087525385
ctrl,MDV,Maldives,Lower middle income,"L(d_inf, 1)",0.016883552151056386,0.006307277439795787,2.6768367670858364,0.014115566254007643,0.004521288369056645,0.029245815933056127
ctrl,MDV,Maldives,Lower middle income,d_gov,-0.006818415536990321,0.037378917221402914,-0.18241340423542665,0.8570077684181976,-0.08008109329094003,0.06644426221695938
ctrl,MDV,Maldives,Lower middle income,d_log_gdp,-0.003660327810457402,0.011422610498588708,-0.3204458219869831,0.7517971831086314,-0.026048644387691267,0.018727988766776466
