spec,iso,country,income_group,variable,sum_beta,lr_multiplier
cs_ctrl,CHE,Switzerland,High income,d_log_gdp,2.112817055556339,0.8891181513306876
cs_ctrl,CHE,Switzerland,High income,dy_bar,44.33929284306802,18.658913217433277
cs_ctrl,CHE,Switzerland,High income,dd_bar,0.723782395580653,0.30458295659437273
cs_ctrl,CHE,Switzerland,High income,d_inf_bar,-0.03913960727525605,-0.016470775438350224
cs_ctrl,CHE,Switzerland,High income,d_gov_bar,7.513543807696754,3.1618583173934143
cs_ctrl,CHE,Switzerland,High income,d_log_gdp_bar,-0.4689756903510331,-0.19735490005032516
cs_ctrl,CHL,Chile,Upper middle income,dd,-0.02457043047767654,-0.008942101486977464
cs_ctrl,CHL,Chile,Upper middle income,d_inf,1.5424903643503038,0.5613701149125973
cs_ctrl,CHL,Chile,Upper middle income,d_gov,-1.3676411009629148,-0.4977359079517619
cs_ctrl,CHL,Chile,Upper middle income,d_log_gdp,0.6910180557014334,0.2514873961622338
cs_ctrl,CHL,Chile,Upper middle income,dy_bar,-15.205545527424285,-5.533868500782651
cs_ctrl,CHL,Chile,Upper middle income,dd_bar,0.033010144629405935,0.012013630108928607
cs_ctrl,CHL,Chile,Upper middle income,d_inf_bar,0.005718792997657339,0.0020812833301610016
cs_ctrl,CHL,Chile,Upper middle income,d_gov_bar,-5.374166806410592,-1.9558609294424316
cs_ctrl,CHL,Chile,Upper middle income,d_log_gdp_bar,-0.39545259605072947,-0.14392003633746342
cs_ctrl,CHN,China,Lower middle income,dd,0.4355777251256232,0.3690519043553474
cs_ctrl,CHN,China,Lower middle income,d_inf,-0.07152524119731819,-0.060601185392877725
cs_ctrl,CHN,China,Lower middle income,d_gov,0.7379575743830458,0.6252492550691616
cs_ctrl,CHN,China,Lower middle income,d_log_gdp,0.4300008903753727,0.3643268200222093
cs_ctrl,CHN,China,Lower middle income,dy_bar,2.567532030410359,2.175392658205869
cs_ctrl,CHN,China,Lower middle income,dd_bar,-0.1720892813704517,-0.14580607167318252
cs_ctrl,CHN,China,Lower middle income,d_inf_bar,-0.010401693459495716,-0.008813041986112428
cs_ctrl,CHN,China,Lower middle income,d_gov_bar,1.4074598248247003,1.1924983732935237
cs_ctrl,CHN,China,Lower middle income,d_log_gdp_bar,-0.1558426748016507,-0.1320408106240807
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,dd,0.07571161473850076,0.023735743365830106
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_inf,-0.053816101214809425,-0.016871455876302826
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_gov,-6.00874895441062,-1.8837548720125825
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_log_gdp,6.776903035777548e-4,2.1245727201553552e-4
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,dy_bar,-4.415618616187941,-1.384305309525013
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,dd_bar,-0.004541213493333418,-0.0014236795558977041
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_inf_bar,0.020693624315319844,0.006487492807461682
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_gov_bar,-1.1325929459222461,-0.3550701645343387
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,d_log_gdp_bar,0.048182857282318525,0.015105422583253406
cs_ctrl,CMR,Cameroon,Lower middle income,dd,-0.045800885392154975,-0.2514370887776738
cs_ctrl,CMR,Cameroon,Lower middle income,d_inf,0.03945632278411902,0.21660679372827962
cs_ctrl,CMR,Cameroon,Lower middle income,d_gov,-0.555740259228908,-3.0508954510517117
cs_ctrl,CMR,Cameroon,Lower middle income,d_log_gdp,0.10623566619407548,0.5832111410835386
cs_ctrl,CMR,Cameroon,Lower middle income,dy_bar,0.9513792776564436,5.222869249124077
cs_ctrl,CMR,Cameroon,Lower middle income,dd_bar,0.15883835311436573,0.8719886690259715
cs_ctrl,CMR,Cameroon,Lower middle income,d_inf_bar,-9.696191315355261e-4,-0.005323002155285586
cs_ctrl,CMR,Cameroon,Lower middle income,d_gov_bar,0.9208967880673954,5.055526884989806
cs_ctrl,CMR,Cameroon,Lower middle income,d_log_gdp_bar,0.11694942413898775,0.6420273863257938
cs_ctrl,COD,DR Congo,Low income,dd,-0.003351105953268387,-0.004613741331961886
cs_ctrl,COD,DR Congo,Low income,d_inf,-3.774459069576616e-4,-5.196606152699982e-4
cs_ctrl,COD,DR Congo,Low income,d_gov,-0.05263459081398621,-0.07246634111718896
cs_ctrl,COD,DR Congo,Low income,d_log_gdp,0.10178316995026077,0.1401332051705526
cs_ctrl,COD,DR Congo,Low income,dy_bar,2.7325603911443896,3.7621391249681864
cs_ctrl,COD,DR Congo,Low income,dd_bar,0.06413979563140881,0.08830649649844687
cs_ctrl,COD,DR Congo,Low income,d_inf_bar,0.021485455474554774,0.029580781790053134
cs_ctrl,COD,DR Congo,Low income,d_gov_bar,-0.9407617254480503,-1.295223522250664
cs_ctrl,COD,DR Congo,Low income,d_log_gdp_bar,-0.03968639725398705,-0.0546395052501386
cs_ctrl,COG,Congo,Lower middle income,dd,-0.02316162798400012,-0.008970365138631085
cs_ctrl,COG,Congo,Lower middle income,d_inf,0.008660568064353518,0.0033541881381949964
cs_ctrl,COG,Congo,Lower middle income,d_gov,-0.036382496161485936,-0.014090731249496915
cs_ctrl,COG,Congo,Lower middle income,d_log_gdp,-0.02739923945593442,-0.010611567658814972
cs_ctrl,COG,Congo,Lower middle income,dy_bar,0.47437220414450065,0.18372162292447408
cs_ctrl,COG,Congo,Lower middle income,dd_bar,-7.70796294437927e-4,-2.9852496609428166e-4
cs_ctrl,COG,Congo,Lower middle income,d_inf_bar,-0.002719282980536621,-0.0010531626389789618
cs_ctrl,COG,Congo,Lower middle income,d_gov_bar,0.9548025995092909,0.3697895484215993
cs_ctrl,COG,Congo,Lower middle income,d_log_gdp_bar,0.039744411595584596,0.015392781737048871
cs_ctrl,COL,Colombia,Lower middle income,dd,0.059335423811063964,0.16082956328690096
cs_ctrl,COL,Colombia,Lower middle income,d_inf,0.5928206115703534,1.606849230064071
cs_ctrl,COL,Colombia,Lower middle income,d_gov,-0.2641039187967136,-0.7158576646841844
cs_ctrl,COL,Colombia,Lower middle income,d_log_gdp,-0.17548601596162405,-0.47565749930319823
cs_ctrl,COL,Colombia,Lower middle income,dy_bar,11.92430409206979,32.321006516012986
cs_ctrl,COL,Colombia,Lower middle income,dd_bar,-0.41322069978380194,-1.1200409539325542
cs_ctrl,COL,Colombia,Lower middle income,d_inf_bar,-0.00969221199080813,-0.026270887130245394
cs_ctrl,COL,Colombia,Lower middle income,d_gov_bar,7.5353329299978515,20.42463382770986
cs_ctrl,COL,Colombia,Lower middle income,d_log_gdp_bar,-0.18482256144196196,-0.5009643469797634
cs_ctrl,COM,Comoros,Low income,dd,-0.009066877805531844,0.1254319382234533
cs_ctrl,COM,Comoros,Low income,d_inf,0.37171403570359784,-5.142322744739945
cs_ctrl,COM,Comoros,Low income,d_gov,-0.2222694865880595,3.0748944795155757
cs_ctrl,COM,Comoros,Low income,d_log_gdp,-0.07457112044664269,1.0316230541245635
cs_ctrl,COM,Comoros,Low income,dy_bar,-3.1300952051429354,43.301996213677455
cs_ctrl,COM,Comoros,Low income,dd_bar,-0.04488909662024276,0.6209994790865765
cs_ctrl,COM,Comoros,Low income,d_inf_bar,-0.007313852496703533,0.10118044096527394
cs_ctrl,COM,Comoros,Low income,d_gov_bar,-0.5044465014565856,6.978554665105922
cs_ctrl,COM,Comoros,Low income,d_log_gdp_bar,-0.311606485152348,4.310789914010986
cs_ctrl,CPV,Cabo Verde,Lower middle income,dd,-0.02138916175537589,-0.02272193367156968
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_inf,-0.0077963542868416565,-0.008282149951068098
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_gov,-0.12504053557671532,-0.1328318887914149
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_log_gdp,-0.038625019308840214,-0.041031768184089
cs_ctrl,CPV,Cabo Verde,Lower middle income,dy_bar,-1.7258948135872565,-1.833436388341839
cs_ctrl,CPV,Cabo Verde,Lower middle income,dd_bar,0.027225676918626467,0.028922125709444132
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_inf_bar,0.007974691083723314,0.008471599024215005
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_gov_bar,-1.7527135162123182,-1.86192618093743
cs_ctrl,CPV,Cabo Verde,Lower middle income,d_log_gdp_bar,-0.03167482635029252,-0.03364850439774451
cs_ctrl,CRI,Costa Rica,Upper middle income,dd,-0.008797345544834747,-0.0025402671758236774
cs_ctrl,CRI,Costa Rica,Upper middle income,d_inf,-0.16862008279381818,-0.04868969387672873
cs_ctrl,CRI,Costa Rica,Upper middle income,d_gov,2.578623930683495,0.7445875231938224
cs_ctrl,CRI,Costa Rica,Upper middle income,d_log_gdp,0.05625680985664716,0.01624436902780305
cs_ctrl,CRI,Costa Rica,Upper middle income,dy_bar,5.1824452033411506,1.4964508752622472
cs_ctrl,CRI,Costa Rica,Upper middle income,dd_bar,-0.001756671047672756,-5.072454842634825e-4
cs_ctrl,CRI,Costa Rica,Upper middle income,d_inf_bar,-0.011151678744204523,-0.003220089892441014
cs_ctrl,CRI,Costa Rica,Upper middle income,d_gov_bar,0.8336032098323185,0.24070611536244635
cs_ctrl,CRI,Costa Rica,Upper middle income,d_log_gdp_bar,0.07697797232662171,0.022227683949233086
cs_ctrl,CYP,Cyprus,High income,dd,0.1810393790289579,0.05105013188337845
cs_ctrl,CYP,Cyprus,High income,d_inf,-0.13979629010733935,-0.03942025809558914
cs_ctrl,CYP,Cyprus,High income,d_gov,-1.6037966334721596,-0.4522443133202312
cs_ctrl,CYP,Cyprus,High income,d_log_gdp,-0.10764285821042918,-0.03035351831972006
cs_ctrl,CYP,Cyprus,High income,dy_bar,-38.95677560237377,-10.985170977272594
cs_ctrl,CYP,Cyprus,High income,dd_bar,-0.39624282210910433,-0.11173396879181884
cs_ctrl,CYP,Cyprus,High income,d_inf_bar,0.04606774377762625,0.012990347227391529
cs_ctrl,CYP,Cyprus,High income,d_gov_bar,-19.40083265436693,-5.470716210832598
cs_ctrl,CYP,Cyprus,High income,d_log_gdp_bar,-1.8401653741165886,-0.51889641656831
cs_ctrl,CZE,Czech Republic,High income,dd,0.4418839201413582,2.213071270080684
cs_ctrl,CZE,Czech Republic,High income,d_inf,-1.0559197600923447,-5.288324779555925
cs_ctrl,CZE,Czech Republic,High income,d_gov,-3.9991258578684583,-20.028677528374953
cs_ctrl,CZE,Czech Republic,High income,d_log_gdp,1.0045893958848309,5.031248771281882
cs_ctrl,CZE,Czech Republic,High income,dy_bar,-12.306257681787208,-61.632985669767436
cs_ctrl,CZE,Czech Republic,High income,dd_bar,-0.6436834930235045,-3.2237367790613343
cs_ctrl,CZE,Czech Republic,High income,d_inf_bar,0.02024023584757829,0.10136844182880295
cs_ctrl,CZE,Czech Republic,High income,d_gov_bar,5.999152873564757,30.045340561523453
cs_ctrl,CZE,Czech Republic,High income,d_log_gdp_bar,-1.6964466008851646,-8.49625221131372
cs_ctrl,DEU,Germany,High income,dd,-194.32148468565074,-0.6551213097412316
cs_ctrl,DEU,Germany,High income,d_inf,-741.4712568901301,-2.4997422273462524
cs_ctrl,DEU,Germany,High income,d_gov,-2078.218175945053,-7.006353494857239
cs_ctrl,DEU,Germany,High income,d_log_gdp,1152.9354866138692,3.886922782930943
cs_ctrl,DEU,Germany,High income,dy_bar,4958.243085517807,16.715859851804083
cs_ctrl,DEU,Germany,High income,dd_bar,7.0035248672589745,0.023611173984524354
cs_ctrl,DEU,Germany,High income,d_inf_bar,-15.566393027224201,-0.052479404448966385
cs_ctrl,DEU,Germany,High income,d_gov_bar,4451.4807552394395,15.00739821630075
cs_ctrl,DEU,Germany,High income,d_log_gdp_bar,132.2308642016734,0.44579351111973065
cs_ctrl,DJI,Djibouti,Lower middle income,dd,0.06318048947264632,-0.015684051682233895
cs_ctrl,DJI,Djibouti,Lower middle income,d_inf,2.05522123245035,-0.5101922491773567
cs_ctrl,DJI,Djibouti,Lower middle income,d_gov,0.14965352275285332,-0.037150291250914014
cs_ctrl,DJI,Djibouti,Lower middle income,d_log_gdp,-0.18832948627015236,0.04675129016258173
cs_ctrl,DJI,Djibouti,Lower middle income,dy_bar,-7.776725018921219,1.9305098477923048
cs_ctrl,DJI,Djibouti,Lower middle income,dd_bar,0.1152681619011583,-0.02861440016789645
cs_ctrl,DJI,Djibouti,Lower middle income,d_inf_bar,-0.00565821588665741,0.0014046068831738456
cs_ctrl,DJI,Djibouti,Lower middle income,d_gov_bar,-3.90718487243845,0.9699274251095852
cs_ctrl,DJI,Djibouti,Lower middle income,d_log_gdp_bar,-0.333177878681199,0.08270874620044481
cs_ctrl,DMA,Dominica,Upper middle income,dd,2.093890913622469e-4,9.356802403519672e-4
cs_ctrl,DMA,Dominica,Upper middle income,d_inf,-0.008795248936298914,-0.03930262357571578
cs_ctrl,DMA,Dominica,Upper middle income,d_gov,-0.013405109280633876,-0.05990233680296389
cs_ctrl,DMA,Dominica,Upper middle income,d_log_gdp,0.003441907503235881,0.015380576031658795
cs_ctrl,DMA,Dominica,Upper middle income,dy_bar,-0.3605720496543714,-1.6112594017666848
cs_ctrl,DMA,Dominica,Upper middle income,dd_bar,-0.012733582526715874,-0.056901539051653426
cs_ctrl,DMA,Dominica,Upper middle income,d_inf_bar,-1.1012810027683271e-5,-4.9212060984716343e-5
cs_ctrl,DMA,Dominica,Upper middle income,d_gov_bar,-0.21859394872711785,-0.9768132482633857
cs_ctrl,DMA,Dominica,Upper middle income,d_log_gdp_bar,-0.0440448826194747,-0.19681983472752596
cs_ctrl,DNK,Denmark,High income,dd,0.08978598210320379,0.02272897225302467
cs_ctrl,DNK,Denmark,High income,d_inf,1.944936434988822,0.4923530959871325
cs_ctrl,DNK,Denmark,High income,d_gov,0.3093274319112398,0.07830503662507775
cs_ctrl,DNK,Denmark,High income,d_log_gdp,-0.6081706897705486,-0.1539560453547061
cs_ctrl,DNK,Denmark,High income,dy_bar,-9.553076238130453,-2.4183241042896446
cs_ctrl,DNK,Denmark,High income,dd_bar,-0.059910728794200424,-0.015166168042319364
cs_ctrl,DNK,Denmark,High income,d_inf_bar,0.01078987538694281,0.002731414999743775
cs_ctrl,DNK,Denmark,High income,d_gov_bar,-6.402344942716823,-1.6207287278991742
cs_ctrl,DNK,Denmark,High income,d_log_gdp_bar,-0.33990104577418834,-0.08604462809456674
cs_ctrl,DZA,Algeria,Lower middle income,dd,0.007875906684422458,0.014698980509860144
cs_ctrl,DZA,Algeria,Lower middle income,d_inf,0.03166539021806486,0.05909782483495522
cs_ctrl,DZA,Algeria,Lower middle income,d_gov,-0.22821150458126335,-0.42591622683907326
cs_ctrl,DZA,Algeria,Lower middle income,d_log_gdp,0.06265642320892816,0.11693708171875322
cs_ctrl,DZA,Algeria,Lower middle income,dy_bar,4.429063023042051,8.266059218477315
cs_ctrl,DZA,Algeria,Lower middle income,dd_bar,0.14330895578565123,0.26746070419397894
cs_ctrl,DZA,Algeria,Lower middle income,d_inf_bar,-0.0026232445522288684,-0.0048958198834521205
cs_ctrl,DZA,Algeria,Lower middle income,d_gov_bar,1.2956680100890596,2.4181341387928006
cs_ctrl,DZA,Algeria,Lower middle income,d_log_gdp_bar,0.3035755508148164,0.5665698291630105
cs_ctrl,ECU,Ecuador,Lower middle income,dd,-0.26604688518859776,-0.0529234832582933
cs_ctrl,ECU,Ecuador,Lower middle income,d_inf,-0.3756626804306289,-0.0747288492569356
cs_ctrl,ECU,Ecuador,Lower middle income,d_gov,2.727025967518073,0.5424747334837778
cs_ctrl,ECU,Ecuador,Lower middle income,d_log_gdp,-0.28140787145029145,-0.05597917360653895
cs_ctrl,ECU,Ecuador,Lower middle income,dy_bar,3.9860576910774412,0.792928123668066
cs_ctrl,ECU,Ecuador,Lower middle income,dd_bar,1.1818196990457521,0.2350939572640773
cs_ctrl,ECU,Ecuador,Lower middle income,d_inf_bar,-0.03889078464047203,-0.007736364920652427
cs_ctrl,ECU,Ecuador,Lower middle income,d_gov_bar,-11.312648926221126,-2.2503732213568224
cs_ctrl,ECU,Ecuador,Lower middle income,d_log_gdp_bar,1.3638673108505197,0.27130785140056396
cs_ctrl,EGY,Egypt,Lower middle income,dd,0.15200100741899802,-0.012387376207159797
cs_ctrl,EGY,Egypt,Lower middle income,d_inf,1.1022306223887424,-0.08982667693079192
cs_ctrl,EGY,Egypt,Lower middle income,d_gov,1.167882851039507,-0.09517702867480181
cs_ctrl,EGY,Egypt,Lower middle income,d_log_gdp,1.173328425125552,-0.0956208176733961
cs_ctrl,EGY,Egypt,Lower middle income,dy_bar,10.546698580719395,-0.8595069551266704
cs_ctrl,EGY,Egypt,Lower middle income,dd_bar,-0.4413546157229009,0.03596835151661429
cs_ctrl,EGY,Egypt,Lower middle income,d_inf_bar,0.027246823877791516,-0.0022204896109276912
cs_ctrl,EGY,Egypt,Lower middle income,d_gov_bar,15.060086231339874,-1.2273270883371632
cs_ctrl,EGY,Egypt,Lower middle income,d_log_gdp_bar,-0.2889658136580588,0.023549371846748806
cs_ctrl,ESP,Spain,High income,dd,-0.27333081688611927,-0.1742595837267405
cs_ctrl,ESP,Spain,High income,d_inf,-3.0039284639152175,-1.915127352379256
cs_ctrl,ESP,Spain,High income,d_gov,1.4115467377845887,0.8999188226904702
cs_ctrl,ESP,Spain,High income,d_log_gdp,-0.4940532255175239,-0.3149791538266511
cs_ctrl,ESP,Spain,High income,dy_bar,-4.805108801715438,-3.0634535435406005
cs_ctrl,ESP,Spain,High income,dd_bar,0.3862245118999892,0.24623393525654647
cs_ctrl,ESP,Spain,High income,d_inf_bar,-0.029508255875666363,-0.018812720951030454
cs_ctrl,ESP,Spain,High income,d_gov_bar,0.7863600629647156,0.5013367273864966
cs_ctrl,ESP,Spain,High income,d_log_gdp_bar,-0.20531037187987383,-0.13089376582617604
cs_ctrl,EST,Estonia,High income,dd,-0.3111879140880949,0.29720072002231407
cs_ctrl,EST,Estonia,High income,d_inf,1.5591152031797983,-1.4890364953299442
cs_ctrl,EST,Estonia,High income,d_gov,1.6959611840629374,-1.6197315583750826
cs_ctrl,EST,Estonia,High income,d_log_gdp,0.2629622931959287,-0.2511427318942228
cs_ctrl,EST,Estonia,High income,dy_bar,15.854641160579014,-15.142010840708828
cs_ctrl,EST,Estonia,High income,dd_bar,1.323920826952676,-1.2644135752376437
cs_ctrl,EST,Estonia,High income,d_inf_bar,-0.09526581651150907,0.09098383317264352
cs_ctrl,EST,Estonia,High income,d_gov_bar,2.324205017309554,-2.219737249912369
cs_ctrl,EST,Estonia,High income,d_log_gdp_bar,2.6048230974160234,-2.4877421809628477
cs_ctrl,ETH,Ethiopia,Low income,dd,0.5527953981152074,-0.08942191896498837
cs_ctrl,ETH,Ethiopia,Low income,d_inf,0.9362334916282129,-0.15144806868171184
cs_ctrl,ETH,Ethiopia,Low income,d_gov,7.72751505688574,-1.2500270942442828
cs_ctrl,ETH,Ethiopia,Low income,d_log_gdp,-0.13138429824584114,0.021253136533099272
cs_ctrl,ETH,Ethiopia,Low income,dy_bar,69.06003827540503,-11.171368588519329
cs_ctrl,ETH,Ethiopia,Low income,dd_bar,1.3753777955255715,-0.22248542986622338
cs_ctrl,ETH,Ethiopia,Low income,d_inf_bar,-0.17675670148688705,0.028592718916927308
cs_ctrl,ETH,Ethiopia,Low income,d_gov_bar,21.05545800762401,-3.4059969857709884
cs_ctrl,ETH,Ethiopia,Low income,d_log_gdp_bar,4.993527069103932,-0.8077686146544707
cs_ctrl,FIN,Finland,High income,dd,-0.06800062745598685,-0.03883733688006173
cs_ctrl,FIN,Finland,High income,d_inf,-0.12131341049497724,-0.0692859752582745
cs_ctrl,FIN,Finland,High income,d_gov,-0.8776413248305682,-0.5012490776554969
cs_ctrl,FIN,Finland,High income,d_log_gdp,-0.003298835808279832,-0.00188407081509797
cs_ctrl,FIN,Finland,High income,dy_bar,1.6654536431631728,0.951193931843045
cs_ctrl,FIN,Finland,High income,dd_bar,0.06905623198569602,0.03944022644544065
cs_ctrl,FIN,Finland,High income,d_inf_bar,0.014707865036238903,0.008400132918900018
cs_ctrl,FIN,Finland,High income,d_gov_bar,-0.6392652140650741,-0.365104843928381
cs_ctrl,FIN,Finland,High income,d_log_gdp_bar,-0.09064757356067896,-0.05177173334194456
cs_ctrl,FJI,Fiji,Lower middle income,dd,-0.07048144006946103,0.3565957112506957
cs_ctrl,FJI,Fiji,Lower middle income,d_inf,0.04497132954434521,-0.22752916553564734
cs_ctrl,FJI,Fiji,Lower middle income,d_gov,-0.17761392749783736,0.8986247264769479
cs_ctrl,FJI,Fiji,Lower middle income,d_log_gdp,-0.015321343468843326,0.07751722107556204
cs_ctrl,FJI,Fiji,Lower middle income,dy_bar,3.311292973941737,-16.753245564200835
cs_ctrl,FJI,Fiji,Lower middle income,dd_bar,-0.04664619116244559,0.23600300587381853
cs_ctrl,FJI,Fiji,Lower middle income,d_inf_bar,0.002130037520457946,-0.010776769655242628
cs_ctrl,FJI,Fiji,Lower middle income,d_gov_bar,1.528473393586029,-7.73319978105468
cs_ctrl,FJI,Fiji,Lower middle income,d_log_gdp_bar,0.034217618303190755,-0.17312154695060047
cs_ctrl,FRA,France,High income,dd,2.271168743158503,0.13825388341628828
cs_ctrl,FRA,France,High income,d_inf,24.03663708970006,1.4631930947136595
cs_ctrl,FRA,France,High income,d_gov,-6.47045028182596,-0.39387865019240664
cs_ctrl,FRA,France,High income,d_log_gdp,4.439827677449754,0.2702676408151457
cs_ctrl,FRA,France,High income,dy_bar,-80.2486333995135,-4.885011402060541
cs_ctrl,FRA,France,High income,dd_bar,-2.222941807342147,-0.13531814331244782
cs_ctrl,FRA,France,High income,d_inf_bar,-0.03125184687494,-0.0019024078274267227
cs_ctrl,FRA,France,High income,d_gov_bar,-12.38715817056692,-0.7540490889245928
cs_ctrl,FRA,France,High income,d_log_gdp_bar,-7.2860434737175215,-0.4435266239092697
cs_ctrl,GAB,Gabon,Upper middle income,dd,0.07626543876374015,-0.023619658806142398
cs_ctrl,GAB,Gabon,Upper middle income,d_inf,-0.0482329298313717,0.01493789800864888
cs_ctrl,GAB,Gabon,Upper middle income,d_gov,-0.32536651457252846,0.10076708645123118
cs_ctrl,GAB,Gabon,Upper middle income,d_log_gdp,-0.004182784221609705,0.0012954221174835614
